project_id,lifecycle_cost,shedule_var,planned_cost
1665,31.070252594700264,0.3185380080767081,31.070252594700264
2938,18.487478729038312,0.3185380080767081,18.487478729038312
1714,-0.10041753535847699,-2.9272059356448024,-0.10041753535847699
1715,-0.09575583358816434,-1.1690946327956508,-0.09575583358816434
1716,-0.09487953555046624,-1.1690946327956508,-0.09487953555046624
1717,-0.09575583358816434,0.3185380080767081,-0.09575583358816434
1718,-0.09487953555046624,0.3185380080767081,-0.09487953555046624
1719,-0.07754208076972974,0.3185380080767081,-0.07754208076972974
1720,-0.09487953555046624,0.3185380080767081,-0.09487953555046624
1721,-0.07754208076972974,0.3185380080767081,-0.07754208076972974
1722,-0.09487953555046624,0.3185380080767081,-0.09487953555046624
1723,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1724,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1725,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1726,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1727,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1728,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1729,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1730,-1.810020944904722e-16,0.0,-1.810020944904722e-16
1114,-0.06314959367162684,0.3185380080767081,-0.06314959367162684
1115,-0.06621664189832627,0.3185380080767081,-0.06621664189832627
1116,-0.076691215754149,0.3185380080767081,-0.076691215754149
1747,-0.09005276368468024,-0.4639181212132989,-0.09005276368468024
1748,-0.10426407616348905,-2.8016265568698633,-0.10426407616348905
1749,-0.10002014438789296,0.3185380080767081,-0.10002014438789296
1750,-0.10440672933241664,-1.468553151412814,-0.10440672933241664
1752,-0.10325531446892959,-0.2803790291576182,-0.10325531446892959
1753,-0.10436597128415162,0.173638724874855,-0.10436597128415162
1754,-0.08210698217541293,0.328197960290165,-0.08210698217541293
1755,-0.08210698217541293,0.3185380080767081,-0.08210698217541293
1756,-0.08210698217541293,0.3185380080767081,-0.08210698217541293
1757,-0.08210698217541293,0.3185380080767081,-0.08210698217541293
1758,-0.08772955493357361,0.3185380080767081,-0.08772955493357361
1759,-0.08772955493357361,0.3185380080767081,-0.08772955493357361
1760,-0.08772955493357361,0.3185380080767081,-0.08772955493357361
1761,-0.08772955493357361,0.3185380080767081,-0.08772955493357361
2961,-0.10393291702133568,0.3185380080767081,-0.10393291702133568
659,0.025194668115734186,0.3185380080767081,0.025194668115734186
660,-0.09437005994715338,0.3185380080767081,-0.09437005994715338
1396,-0.09834254312130439,0.3185380080767081,-0.09834254312130439
1397,-0.08057580419721647,0.3185380080767081,-0.08057580419721647
1398,-0.08273932291522072,0.3185380080767081,-0.08273932291522072
1399,-0.09360766537008791,0.3185380080767081,-0.09360766537008791
1653,-0.020852730389108228,0.3185380080767081,-0.020852730389108228
1654,-0.09987239646293222,0.3185380080767081,-0.09987239646293222
1655,-0.09335110874052767,0.3185380080767081,-0.09335110874052767
1656,-0.09233215753390196,0.3185380080767081,-0.09233215753390196
1738,-0.06544305414225603,-1.7390318133896068,-0.06544305414225603
1739,-0.061571834339019485,0.3185380080767081,-0.061571834339019485
1646,-0.04948627824649737,0.3185380080767081,-0.04948627824649737
1647,-0.0810752940787044,0.3185380080767081,-0.0810752940787044
1764,-0.10252166960015908,-3.371563737463819,-0.10252166960015908
1765,1.4269240915450354,-7.525343189250275,1.4269240915450354
1766,1.4264146159417226,-2.9272059356448024,1.4264146159417226
2829,-0.10384630616877251,-0.3576586468652732,-0.10384630616877251
2830,-0.10379535860844123,-0.5605176433478677,-0.10379535860844123
2831,-0.10303114520347194,0.3185380080767081,-0.10303114520347194
2832,-0.10201219399684622,0.3185380080767081,-0.10201219399684622
2833,-0.10201219399684622,-1.1497747283687372,-0.10201219399684622
2834,-0.10405009641009764,-1.1401147761552803,-0.10405009641009764
1946,0.016516647890361502,0.3185380080767081,0.016516647890361502
1947,-0.09151281886865423,0.3185380080767081,-0.09151281886865423
1948,-0.09985943540358395,0.3185380080767081,-0.09985943540358395
1949,-0.08995218810583025,0.3185380080767081,-0.08995218810583025
1950,-0.10201735498470778,0.3185380080767081,-0.10201735498470778
1951,-0.10201219399684622,0.3185380080767081,-0.10201219399684622
1952,-0.09583480230667785,0.3185380080767081,-0.09583480230667785
1953,-0.09946905991205754,0.3185380080767081,-0.09946905991205754
1954,-0.0918476411403954,0.3185380080767081,-0.0918476411403954
1955,-0.10231787935883394,0.3185380080767081,-0.10231787935883394
1956,0.036711308086304933,0.3185380080767081,0.036711308086304933
1957,-0.08611081847819181,0.3185380080767081,-0.08611081847819181
1958,-0.08832468357531542,0.3185380080767081,-0.08832468357531542
1959,-0.0769369205533587,0.3185380080767081,-0.0769369205533587
1960,-0.08819413554672254,0.3185380080767081,-0.08819413554672254
1741,-0.08522377560001984,-0.11615984152885132,-0.08522377560001984
1742,-0.09271324528517998,0.3185380080767081,-0.09271324528517998
1743,-0.10114205551919216,0.3185380080767081,-0.10114205551919216
1744,-0.07966725635382865,0.3185380080767081,-0.07966725635382865
1745,-0.09443074868102,0.3185380080767081,-0.09443074868102
1090,-0.05507930141966591,-1.1690946327956508,-0.05507930141966591
1091,-0.05164543585333726,0.3185380080767081,-0.05164543585333726
1230,-0.0982420745323311,0.3185380080767081,-0.0982420745323311
1231,-0.10252166960015908,0.3185380080767081,-0.10252166960015908
1235,-0.09220988338910688,0.3185380080767081,-0.09220988338910688
1236,-0.1038972537291038,0.38615767357090625,-0.1038972537291038
1237,-0.054834753130075735,0.3185380080767081,-0.054834753130075735
1238,-0.10150271839353336,0.3185380080767081,-0.10150271839353336
1239,-0.103667989707613,0.3185380080767081,-0.103667989707613
1240,-0.10440672933241664,0.3185380080767081,-0.10440672933241664
1241,-0.10374441104810993,0.3185380080767081,-0.10374441104810993
2886,-0.10184916180378611,0.3185380080767081,-0.10184916180378611
2887,-0.1027764074018155,-0.5605176433478677,-0.1027764074018155
2888,-0.10206314155717752,0.3185380080767081,-0.10206314155717752
2889,-0.1027764074018155,0.3185380080767081,-0.1027764074018155
3197,-0.10211408911750879,0.3185380080767081,-0.10211408911750879
3199,-0.10264903850098729,0.3185380080767081,-0.10264903850098729
3201,-0.10221598423817137,0.3185380080767081,-0.10221598423817137
3203,-0.10213956289767442,0.3185380080767081,-0.10213956289767442
3205,-0.10379535860844123,0.3185380080767081,-0.10379535860844123
1242,-0.04665647752399264,0.3185380080767081,-0.04665647752399264
1243,-0.02407843441343531,0.3185380080767081,-0.02407843441343531
1244,-0.031562376288299505,0.3185380080767081,-0.031562376288299505
985,-0.07518170067860541,0.009419537246088079,-0.07518170067860541
986,-0.05957150575151239,0.009419537246088079,-0.05957150575151239
987,-0.10310247178793573,0.3185380080767081,-0.10310247178793573
988,-0.10176764570725605,0.3185380080767081,-0.10176764570725605
989,-0.09745238734719616,-0.5122178822805833,-0.09745238734719616
990,-0.10183897229171986,0.3185380080767081,-0.10183897229171986
991,-0.10258280667255662,0.3185380080767081,-0.10258280667255662
992,-0.1023280688709002,-0.27071907694416136,-0.1023280688709002
993,-0.09263274813985653,0.3185380080767081,-0.09263274813985653
1666,-0.10315851410430016,0.3185380080767081,-0.10315851410430016
1667,-0.10147214985733459,-0.5798375477747814,-0.10147214985733459
1668,-0.10452136134316203,0.328197960290165,-0.10452136134316203
1276,0.06727635947194965,0.3185380080767081,0.06727635947194965
1277,1.033033218355767,0.3185380080767081,1.033033218355767
1278,-0.05208358487218631,0.3185380080767081,-0.05208358487218631
1279,-0.038327743582739195,0.3185380080767081,-0.038327743582739195
1280,0.19896561341625674,0.3185380080767081,0.19896561341625674
1281,0.20251665837134736,0.3185380080767081,0.20251665837134736
1282,-0.03489897277244367,0.3185380080767081,-0.03489897277244367
1283,-0.0918226819305891,0.3185380080767081,-0.0918226819305891
1289,-0.09437005994715338,0.3185380080767081,-0.09437005994715338
1290,-0.10213956289767442,-0.8696361141784877,-0.10213956289767442
1291,-0.09650985748106738,0.3185380080767081,-0.09650985748106738
1292,-0.10252166960015908,0.6566363355476987,-0.10252166960015908
1284,0.02484723122805497,0.3185380080767081,0.02484723122805497
1285,0.4081491634780692,0.3185380080767081,0.4081491634780692
1286,0.3764164755257278,0.3185380080767081,0.3764164755257278
1287,0.10463111070684827,0.3185380080767081,0.10463111070684827
1288,0.49026695069563864,-1.1497747283687372,0.49026695069563864
1470,-0.10417746531092587,1.7771907923086965,-0.10417746531092587
1471,-0.07399103581463913,0.3185380080767081,-0.07399103581463913
1472,-0.103667989707613,0.3185380080767081,-0.103667989707613
1473,-0.10252166960015908,0.3185380080767081,-0.10252166960015908
1474,-0.00011707333427497744,0.3185380080767081,-0.00011707333427497744
1293,-0.07287018948735086,0.3185380080767081,-0.07287018948735086
1294,-0.10379535860844123,0.5310569567727594,-0.10379535860844123
1295,-0.09946481598028194,0.3185380080767081,-0.09946481598028194
1296,-0.10206314155717752,0.3185380080767081,-0.10206314155717752
1297,-0.0964079623604048,0.3185380080767081,-0.0964079623604048
1475,-0.09172078680992653,1.419772560410792,-0.09172078680992653
1476,-0.09946481598028194,0.3185380080767081,-0.09946481598028194
1477,-0.09946481598028194,0.3185380080767081,-0.09946481598028194
1478,-0.09437005994715338,0.3185380080767081,-0.09437005994715338
1479,-0.10073850498856408,-0.2803790291576182,-0.10073850498856408
1480,-0.0981911269719998,0.3185380080767081,-0.0981911269719998
1482,-0.09946481598028194,0.3185380080767081,-0.09946481598028194
1483,0.21820341219735015,0.3185380080767081,0.21820341219735015
1523,-0.0374718245691736,0.009419537246088079,-0.0374718245691736
1524,-0.09982144890260095,-0.5701775955613245,-0.09982144890260095
1484,-0.022279236604604055,0.3185380080767081,-0.022279236604604055
1485,0.0042185640499174245,0.3185380080767081,0.0042185640499174245
1486,-0.09691741758469352,0.3185380080767081,-0.09691741758469352
1487,-0.08451170702304962,0.3185380080767081,-0.08451170702304962
1488,-0.10211408402275275,0.3185380080767081,-0.10211408402275275
1489,-0.017948719450224946,0.3185380080767081,-0.017948719450224946
1490,-0.01489186073559178,0.3185380080767081,-0.01489186073559178
1491,-0.10344382044215535,0.3185380080767081,-0.10344382044215535
1308,-0.051833941826563014,0.3185380080767081,-0.051833941826563014
1506,-0.07963766601078826,0.3185380080767081,-0.07963766601078826
3187,-0.058503385054410946,0.3185380080767081,-0.058503385054410946
3189,-0.0923997241884133,0.3185380080767081,-0.0923997241884133
3191,-0.09646478417444228,0.3185380080767081,-0.09646478417444228
3193,-0.10017100520878992,0.3185380080767081,-0.10017100520878992
1315,0.03403470667771638,0.3185380080767081,0.03403470667771638
1316,-0.069151017583167,0.3185380080767081,-0.069151017583167
1317,0.036055694500937825,0.3185380080767081,0.036055694500937825
1318,0.14538915897187676,0.3185380080767081,0.14538915897187676
1319,0.102796998534922,0.2895581514363375,0.102796998534922
1320,-0.09197552461158297,0.22193848594213936,-0.09197552461158297
2933,-0.09751352441959371,0.2605782947959669,-0.09751352441959371
3123,-0.09220988338910688,0.3185380080767081,-0.09220988338910688
979,-0.07781722816405488,0.3185380080767081,-0.07781722816405488
980,0.17294260326597458,0.3185380080767081,0.17294260326597458
981,-0.09983660070704346,0.3185380080767081,-0.09983660070704346
983,-0.10268266389080594,0.2798981992228806,-0.10268266389080594
984,-0.10416523789644636,1.265213324995482,-0.10416523789644636
994,-0.10282226020611365,0.3185380080767081,-0.10282226020611365
1962,-0.10254285869050085,0.3185380080767081,-0.10254285869050085
1963,-0.08277422199404764,0.3185380080767081,-0.08277422199404764
1964,-0.10284818232481022,-0.5701775955613245,-0.10284818232481022
1965,-0.0948374222970964,-0.7150768787631777,-0.0948374222970964
1966,-0.09735032919434053,-0.24173922030379072,-0.09735032919434053
2934,-0.10263839555563407,0.048059346099915586,-0.10263839555563407
2935,-0.08379930219218121,0.3185380080767081,-0.08379930219218121
3057,-0.09662148358575322,0.3185380080767081,-0.09662148358575322
3059,-0.09345332992557635,0.3185380080767081,-0.09345332992557635
3061,-0.0917510343764952,0.3185380080767081,-0.0917510343764952
3063,-0.10141307616113046,-0.2900389813710751,-0.10141307616113046
3065,-0.06307810405496998,0.3185380080767081,-0.06307810405496998
3067,-0.10307293748721169,-0.17411955480959257,-0.10307293748721169
1147,-0.104024622629932,-2.03849033200677,-0.104024622629932
1148,-0.06317348298266619,0.3185380080767081,-0.06317348298266619
1149,-0.08672792589746053,-1.4588931991993572,-0.08672792589746053
1150,-0.10405009641009764,-0.13547974595576506,-0.10405009641009764
1151,-0.10252166960015908,0.3185380080767081,-0.10252166960015908
1152,-0.10329607251719461,-2.4538682771854154,-0.10329607251719461
1153,-0.09946481598028194,0.43445743463819064,-0.09946481598028194
2878,-0.10354062080678479,0.019079489459544956,-0.10354062080678479
2879,-0.09721293381363912,0.3185380080767081,-0.09721293381363912
2880,-0.10200455186279653,0.3185380080767081,-0.10200455186279653
1961,-0.10122760156774442,0.3185380080767081,-0.10122760156774442
1273,-0.09691743796371766,0.09635910716719998,-0.09691743796371766
1274,-0.09184815571075473,0.5890166700535007,-0.09184815571075473
1275,-0.09615322455874839,0.3185380080767081,-0.09615322455874839
1270,-0.09895534037696908,0.10601905938065685,-0.09895534037696908
1271,-0.06675648224759657,0.3185380080767081,-0.06675648224759657
1272,-0.07042470659144914,0.3185380080767081,-0.07042470659144914
1309,-0.07809231442130762,0.3185380080767081,-0.07809231442130762
1310,0.14961780647937348,0.3185380080767081,0.14961780647937348
1312,-0.10364251592744736,-0.6281373088420659,-0.10364251592744736
1313,-0.10364251592744736,0.028739441673001832,-0.10364251592744736
1314,-0.10435578177208536,-0.2900389813710751,-0.10435578177208536
1967,-0.07253230526723375,-0.5411977389209539,-0.07253230526723375
1968,-0.03999745816698848,0.3185380080767081,-0.03999745816698848
1304,-0.08290685887261412,0.3185380080767081,-0.08290685887261412
1305,-0.08005124811604555,0.3185380080767081,-0.08005124811604555
1306,-0.03434255408704157,0.3185380080767081,-0.03434255408704157
1307,-0.08553912571420239,0.3185380080767081,-0.08553912571420239
1987,-0.10197522644706983,0.3185380080767081,-0.10197522644706983
1988,-0.10307480726267586,-1.4588931991993572,-0.10307480726267586
1989,-0.07824218176477814,-0.2803790291576182,-0.07824218176477814
1990,-0.08161737102587324,0.3185380080767081,-0.08161737102587324
1991,-0.08502078014063585,0.3185380080767081,-0.08502078014063585
1992,-0.09558414540460394,0.3185380080767081,-0.09558414540460394
1993,0.2831041846668063,0.3185380080767081,0.2831041846668063
847,-0.09795294712745105,0.2895581514363375,-0.09795294712745105
848,-0.09414527931097175,-1.1014749673014528,-0.09414527931097175
849,-0.10082098908874045,0.3185380080767081,-0.10082098908874045
850,-0.09230861976102889,-0.8889560186054015,-0.09230861976102889
851,-0.09288748594151297,0.3185380080767081,-0.09288748594151297
852,-0.09406462932296732,-0.5411977389209539,-0.09406462932296732
853,-0.09928649951912244,0.3185380080767081,-0.09928649951912244
854,-0.08697160807852508,0.3185380080767081,-0.08697160807852508
855,-0.0818879076659884,-0.8599761619650309,-0.0818879076659884
856,-0.09831849587282801,-0.8599761619650309,-0.09831849587282801
879,-0.08159806699526373,-2.183389615208623,-0.08159806699526373
880,-0.0848860696963639,-1.1014749673014528,-0.0848860696963639
881,-0.10026902322011129,-4.839876473909264,-0.10026902322011129
882,-0.09900297634587883,-1.3429737726378748,-0.09900297634587883
883,-0.07917413491738215,-1.7390318133896068,-0.07917413491738215
884,-0.10174074539540112,-2.6277474170276394,-0.10174074539540112
885,-0.10447148368159771,0.25091834258251,-0.10447148368159771
886,-0.10384630616877251,-1.4105934381320728,-0.10384630616877251
887,-0.06907816257189325,-3.023805457779371,-0.06907816257189325
888,-0.03971601365420639,0.3668377691439925,-0.03971601365420639
889,-0.10127824344271373,0.22193848594213936,-0.10127824344271373
890,-0.09318476495604602,-2.8016265568698633,-0.09318476495604602
891,-0.10320151384521976,-2.888566126790975,-0.10320151384521976
892,-0.10288640318457075,-2.135089854141339,-0.10288640318457075
893,-0.10189532029344626,-2.0481502842202266,-0.10189532029344626
894,-0.08805291909899628,0.3185380080767081,-0.08805291909899628
895,-0.10404602060527114,-1.0435152540207115,-0.10404602060527114
896,-0.10286419004826632,-2.0578102364336837,-0.10286419004826632
897,-0.10333581161425301,0.3185380080767081,-0.10333581161425301
898,-0.09253233049844357,-2.6084275126007257,-0.09253233049844357
899,-0.10339068213672982,-1.9998505231529424,-0.10339068213672982
900,-0.1021330212309279,0.13499891602102748,-0.1021330212309279
901,-0.10422494843715462,-2.415228468331588,-0.10422494843715462
902,-0.09757710697488715,0.3185380080767081,-0.09757710697488715
903,-0.09146976818017429,0.009419537246088079,-0.09146976818017429
904,-0.10226321262659847,-1.2753541071436767,-0.10226321262659847
905,-0.10149543289240599,0.25091834258251,-0.10149543289240599
906,0.09411599278251391,-0.5701775955613245,0.09411599278251391
907,-0.10048137265157207,-3.023805457779371,-0.10048137265157207
908,-0.09061476622269465,0.30887805586325123,-0.09061476622269465
909,-0.08255567733925055,0.03839939388645871,-0.08255567733925055
910,-0.10310247178793573,-2.8595862701506043,-0.10310247178793573
911,-0.10140698792767087,0.25091834258251,-0.10140698792767087
912,-0.10025450316541687,-0.6281373088420659,-0.10025450316541687
915,-0.09716295425695412,-0.8406562575381171,-0.09716295425695412
916,-0.0878923833363924,-0.22241931587687697,-0.0878923833363924
920,-0.1034199769839203,0.5310569567727594,-0.1034199769839203
921,-0.08477046968197222,0.5890166700535007,-0.08477046968197222
922,-0.10361704214728172,0.30887805586325123,-0.10361704214728172
926,-0.09562235098009637,-1.796991526670348,-0.09562235098009637
927,-0.103667989707613,-0.4059584079325576,-0.103667989707613
2905,-0.09946481598028194,-1.1207948717283667,-0.09946481598028194
2906,-0.10086730042108157,-5.0620553748187715,-0.10086730042108157
2907,-0.10092120293991207,-2.6663872258814667,-0.10092120293991207
2908,-0.10201219399684622,-0.6281373088420659,-0.10201219399684622
2909,-0.09917191845593737,0.1639787726613981,-0.09917191845593737
2910,-0.09005750180779104,-0.6957569743362639,-0.09005750180779104
3157,-0.10412651775059457,-0.13547974595576506,-0.10412651775059457
3195,-0.1027764074018155,0.15431882044794124,-0.1027764074018155
3241,-0.10377340020993844,0.2122785337286825,-0.10377340020993844
3243,-0.09742691356703052,0.3185380080767081,-0.09742691356703052
929,-0.049445774936034,-1.4395732947724436,-0.049445774936034
930,-0.0948091260220884,0.2702382470094237,-0.0948091260220884
931,-0.10396990495013621,0.3185380080767081,-0.10396990495013621
932,-0.10000348453566463,0.3185380080767081,-0.10000348453566463
933,-0.10431925237132782,0.3185380080767081,-0.10431925237132782
934,-0.10371384251191117,0.3185380080767081,-0.10371384251191117
936,-0.04489213294118403,0.3185380080767081,-0.04489213294118403
938,-0.10354062080678479,0.3185380080767081,-0.10354062080678479
940,-0.0906428892759975,0.3185380080767081,-0.0906428892759975
941,-0.06129072608013559,0.3185380080767081,-0.06129072608013559
942,-0.10201219399684622,0.3185380080767081,-0.10201219399684622
943,-0.10212631653198831,-0.8696361141784877,-0.10212631653198831
946,-0.08483777140916984,0.3185380080767081,-0.08483777140916984
947,-0.09946481598028194,0.3185380080767081,-0.09946481598028194
949,-0.07797330092037373,0.3185380080767081,-0.07797330092037373
952,-0.10026943080059393,0.3185380080767081,-0.10026943080059393
961,-0.09155525818641018,0.3185380080767081,-0.09155525818641018
962,-0.08246631531842949,0.3185380080767081,-0.08246631531842949
2891,-0.10116254153320138,0.10601905938065685,-0.10116254153320138
2892,-0.09273973801655223,0.3185380080767081,-0.09273973801655223
2893,-0.10329209860748878,-1.0338553018072547,-0.10329209860748878
2894,-0.09403263425507927,0.019079489459544956,-0.09403263425507927
3045,-0.09488121681995716,-0.5701775955613245,-0.09488121681995716
3047,-0.09972322200628221,0.3185380080767081,-0.09972322200628221
3159,-0.09681763169302866,0.3185380080767081,-0.09681763169302866
3161,-0.10011745422812571,-1.0628351584476252,-0.10011745422812571
3219,-0.10188258340336344,0.3185380080767081,-0.10188258340336344
3247,-0.09724528551444948,0.3185380080767081,-0.09724528551444948
3249,-0.09095555445375061,0.3185380080767081,-0.09095555445375061
963,-0.10311052150246808,-1.874271144378003,-0.10311052150246808
964,-0.09280403383769031,-1.1304548239418235,-0.09280403383769031
965,-0.09027688200257757,-0.6281373088420659,-0.09027688200257757
966,-0.1004237509608374,-2.0481502842202266,-0.1004237509608374
967,-0.1030869327820347,-0.4639181212132989,-0.1030869327820347
968,-0.0992374370185234,0.3185380080767081,-0.0992374370185234
971,-0.09976662932768447,0.3185380080767081,-0.09976662932768447
2895,-0.10391574769350403,-2.19304956742208,-0.10391574769350403
2896,-0.10067803023445084,0.3185380080767081,-0.10067803023445084
2897,-0.09903568467961152,0.3185380080767081,-0.09903568467961152
2898,-0.09976464237283156,0.2702382470094237,-0.09976464237283156
2899,-0.0882880930374855,0.3185380080767081,-0.0882880930374855
2900,-0.09977320156296722,-0.6667771176958933,-0.09977320156296722
2901,-0.09747648554323285,0.3185380080767081,-0.09747648554323285
2902,-0.09613004341879763,0.028739441673001832,-0.09613004341879763
974,-0.06882752095408746,0.3185380080767081,-0.06882752095408746
975,-0.09204835414907651,0.3185380080767081,-0.09204835414907651
976,-0.09822940387407669,0.3185380080767081,-0.09822940387407669
977,-0.06644743944138302,0.3185380080767081,-0.06644743944138302
995,-0.09908590368983007,0.3185380080767081,-0.09908590368983007
996,-0.07942459312397074,-0.3576586468652732,-0.07942459312397074
997,-0.09806472607481789,-1.5168529124800985,-0.09806472607481789
998,-0.10140532194244806,-1.787331574456891,-0.10140532194244806
999,-0.10240801578257204,-2.328288898410476,-0.10240801578257204
1000,-0.09839244625664888,-1.2946740115705904,-0.09839244625664888
1001,-0.10411972644080242,-2.270329185129735,-0.10411972644080242
1002,-0.07592270237508776,-1.2077344416494784,-0.07592270237508776
1003,-0.07972263635190877,-1.4299133425589867,-0.07972263635190877
1004,-0.09691743796371766,0.7242560010418969,-0.09691743796371766
1005,-0.09946481598028194,1.0333744718725169,-0.09946481598028194
1006,-0.10265413325702043,-2.5987675603872686,-0.10265413325702043
