Age,Fare,Relatives,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_Undef,embarked_C,embarked_Q,embarked_S,pclass_1,pclass_2,pclass_3,sex_female,sex_male,title_Master,title_Miss,title_Mr,title_Mrs
0.3942755839050673,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.363476037323969,0.03513366015444757,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.322409975215838,0.021942337075458514,0.1,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false
0.5893393789186897,0.018493968331299484,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true
0.4558746770672638,0.04098927018018883,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true
0.5236842477467409,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.20947830441847765,0.08115719346076702,0.3,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false
0.3737425528510017,0.01537917417160685,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.7745616622522026,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5005619163769361,0.030253985132996517,0.1,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false
0.3626374917580821,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.38413799479793603,0.04231498029001666,0.2,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.363476037323969,0.034743286152731485,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true
0.25054436652660866,0.07746484096553544,0.5,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.3942755839050673,0.01522458606692728,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.6817380186619845,0.1497654242623688,0.1,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,true
0.4764077081213293,0.050748620223090936,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true
0.8460022670945087,0.1209753416358076,0.1,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.528124407144107,0.06929138530460492,0.0,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.3942755839050673,0.020494635090094415,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false
0.47127445035781296,0.014110458666029575,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.23001133547254315,0.05416439273810667,0.3,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false
0.29161042863473974,0.09154270340242172,0.7,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.4045420994321,0.014110458666029575,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.5688063478646241,0.15614960068643363,0.0,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false
0.6406719565538534,0.16293234896625058,0.1,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.2197448199455104,0.05445717323939373,0.5,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.5687695974739395,0.05410739813385612,0.0,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false
0.44795241869658,0.029757819776815374,0.2,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,true,false,false,false
0.4764077081213293,0.020494635090094415,0.0,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true
0.3737425528510017,0.015923941091001644,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3532095217969362,0.015468569817999833,0.6,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.44560816154023103,0.016908073949327893,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5072072547024276,0.020494635090094415,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.3429430062699035,0.09154270340242172,0.7,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.3942755839050673,0.1434624456306609,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.44560816154023103,0.028212719478023115,0.1,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.5072072547024276,0.11027245763075773,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4353416460131983,0.014931805565640218,0.0,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false
0.0826511724740879,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5578849890636549,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.18719996572481654,0.056604230248832196,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,true,false,false,false
0.4866742236483621,0.024349578357040744,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.4045420994321,0.017566830077223785,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4764077081213293,0.018542765081513996,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.35303513531128955,0.015200187691820024,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.4661411925942966,0.09193307740413781,0.0,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false
0.3532095217969362,0.020494635090094415,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false
0.5174737702294604,0.030937139635999665,0.3,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true
0.3429430062699035,0.06709553154495196,0.4,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5018680471798018,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4148086149591328,0.5133418122566505,0.5,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false
0.4250751304861655,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4764077081213293,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3840090683780345,0.015330377421392339,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.6509384720808862,0.11940564777490723,0.1,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.44560816154023103,0.04015972542654215,0.3,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.7844031739323121,0.014151057562208049,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4468828680157385,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.9076013602567051,0.06764049365134761,0.0,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.4148086149591328,0.12366716556464086,0.1,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.5277402857564931,0.04489301019734967,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true
0.5277402857564931,0.050748620223090936,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.4661411925942966,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.4847231272784787,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3942755839050673,0.15085515328815924,0.1,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.5174737702294604,0.016891873428256675,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5585398323375914,0.015468569817999833,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4661411925942966,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3942755839050673,0.014931805565640218,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.5421899324140345,0.015175789316712771,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5688063478646241,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4242107449584129,0.04713766070721715,0.1,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.661204987607919,0.10149724044618187,0.0,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.3275432329793544,0.028212719478023115,0.1,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false
0.4045420994321,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3840090683780345,0.019177122834302632,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.3532095217969362,0.028220722145058292,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false
0.3942755839050673,0.015468569817999833,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.9024681024931888,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false
0.4764077081213293,0.04098927018018883,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.4250751304861655,0.4831284260198326,0.1,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.1992117888914449,0.06104473451835265,0.6,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.3942755839050673,0.1434624456306609,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.5002101782105107,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.512340512465944,0.058694292654020104,0.1,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false
0.512340512465944,0.025374310111545468,0.0,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true,false,false,true,false,false
0.7330705962971483,0.15085515328815924,0.1,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.30187694416177246,0.021942337075458514,0.1,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,true,false,false,false
0.584482101298254,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false
0.4250751304861655,0.01393967004027879,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4928212426359365,0.04364049521284361,0.2,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false
0.6406719565538534,0.013614293309848433,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5174737702294604,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.3840090683780345,0.013760683560491965,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.661204987607919,0.028302115124416098,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true
0.4764077081213293,0.050748620223090936,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true
0.4353416460131983,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.4148086149591328,0.02936744577509929,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false
0.3737425528510017,0.051301584996521765,0.2,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,false,false,true,false,false
0.5585398323375914,0.10364429745562033,0.1,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.3429430062699035,0.01798980030808316,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4250751304861655,0.15458810467956932,0.0,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.5756529547209427,0.029757819776815374,0.2,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true
0.4045420994321,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.4250751304861655,0.030937139635999665,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true
0.3737425528510017,0.013175122557917838,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false
0.363476037323969,0.022446505098674834,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.3737425528510017,0.07173122281533045,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.4558746770672638,0.015216388212891242,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.2710773975806742,0.06709553154495196,0.4,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.553406574574075,0.050748620223090936,0.2,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false
0.6098724099727552,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,false
0.70227104971605,0.02444717185746977,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,false
0.4045420994321,0.12999454257145598,0.1,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true
0.7484703695876974,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5944726366822061,0.028302115124416098,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.36461989016424334,0.014273049437744325,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.70227104971605,0.11980421963065935,0.1,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false
0.3429430062699035,0.015094396337354966,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.4866742236483621,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.7263128457029321,0.016908073949327893,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.29461756725870597,0.13575255909676823,1.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.6304054410268207,0.031425107138144774,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5893393789186897,0.030741952635141623,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true
0.44560816154023103,0.015175789316712771,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3532095217969362,0.016908073949327893,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.18894527336441214,0.07746484096553544,0.5,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.2710773975806742,0.04006213192611313,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.49240582920766907,0.10735285047192313,0.1,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true
0.6406719565538534,0.05445717323939373,0.5,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true
0.6261376099089887,0.050602229972447406,0.0,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false
0.4661411925942966,0.11027245763075773,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.8049362049863776,0.06538764528744409,0.0,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.2197448199455104,0.056848213999904744,0.5,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,true,false,false,false
0.18894527336441214,0.021730754366528396,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.3942755839050673,0.015468569817999833,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.7536036273512138,0.05991421140938287,0.0,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.363476037323969,0.015330377421392339,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.2809104432031629,0.04970768794751499,0.4,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.6920045341890172,0.05604306762136532,0.0,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false
0.4866742236483621,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.5482733168105587,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.7225693727716144,0.13575255909676823,1.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.5028576775788626,0.02937564362913533,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false
0.2710773975806742,0.061264319894317944,0.6,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,true,false,false,false
0.18894527336441214,0.0761229303346364,0.3,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false
0.2197448199455104,0.04298993693898376,0.2,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.7668483283063527,0.09759350042902103,0.0,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false
0.4659047270601772,0.030253985132996517,0.1,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,false,false,true
0.6406719565538534,0.051822148727810165,0.0,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false
0.5893393789186897,0.030253985132996517,0.2,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false
0.5482733168105587,0.015411575213749284,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5072072547024276,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true
0.3737425528510017,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
0.3737425528510017,0.015330377421392339,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false
0.20947830441847765,0.050748620223090936,0.2,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false
0.6304054410268207,0.05410739813385612,0.0,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,true
0.7741366584052793,0.2859895551532101,0.0,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false
0.45882802270302175,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false
0.6098724099727552,0.01640390592611157,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.3206870771550816,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.4250751304861655,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false
0.4661411925942966,0.018542765081513996,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5803223304527207,0.13575255909676823,1.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5277402857564931,0.012678957201736696,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.6458052143173698,0.014102260811993537,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.363476037323969,0.015712553569072387,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.1992117888914449,0.02042143996477265,0.1,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false
0.5072072547024276,0.030937139635999665,0.1,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.44560816154023103,0.036670757786204655,0.0,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false
0.3429430062699035,0.015126992566498259,0.0,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false
0.5893393789186897,0.060507970265993034,0.0,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,true,false
0.4250751304861655,0.013760683560491965,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.5380068012835258,0.04098927018018883,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false
0.4045420994321,0.014151057562208049,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false
0.4866742236483621,0.025374310111545468,0.0,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false
